constituency,polling_booth,votes_cast,turnout_percentage,NOTA_votes,timestamp
Trichy-1,C0049-B008,775,62.3,32,2024-05-13T14:12:00
Trichy-1,C0049-B009,789,59.79,36,2024-05-13T10:32:00
Trichy-1,C0049-B010,619,63.96,14,2024-05-13T15:17:00
Trichy-1,C0049-B011,841,66.23,15,2024-05-13T15:01:00
Trichy-1,C0049-B012,560,69.14,18,2024-05-13T17:08:00
Trichy-1,C0049-B013,776,63.93,22,2024-05-13T13:30:00
Trichy-1,C0049-B014,867,62.04,38,2024-05-13T13:45:00
Trichy-1,C0049-B015,720,66.05,13,2024-05-13T15:17:00
Trichy-1,C0049-B016,741,61.27,22,2024-05-13T10:36:00
Trichy-1,C0049-B017,766,63.62,27,2024-05-13T08:20:00
Trichy-1,C0049-B018,696,61.84,30,2024-05-13T07:38:00
Trichy-1,C0049-B019,753,64.92,42,2024-05-13T15:55:00
Trichy-1,C0049-B020,539,76.05,9,2024-05-13T10:35:00
Trichy-1,C0049-B021,670,68.34,20,2024-05-13T09:33:00
Trichy-1,C0049-B022,710,62.86,29,2024-05-13T13:24:00
Trichy-1,C0049-B023,683,66.74,31,2024-05-13T08:55:00
Trichy-1,C0049-B024,855,64.94,21,2024-05-13T16:37:00
Trichy-1,C0049-B025,611,67.63,23,2024-05-13T11:37:00
Trichy-1,C0049-B026,742,64.01,29,2024-05-13T17:17:00
Trichy-1,C0049-B027,1008,72.06,38,2024-05-13T08:57:00
Trichy-1,C0049-B028,348,62.27,5,2024-05-13T17:10:00
Trichy-1,C0049-B029,953,61.87,51,2024-05-13T08:29:00
Trichy-1,C0049-B030,915,64.96,6,2024-05-13T17:49:00
Trichy-1,C0049-B031,530,66.59,7,2024-05-13T15:42:00
Trichy-1,C0049-B032,942,77.05,47,2024-05-13T12:17:00
Trichy-1,C0049-B033,973,65.36,7,2024-05-13T14:39:00
Trichy-1,C0049-B034,693,57.95,12,2024-05-13T10:33:00
Trichy-1,C0049-B035,506,67.52,19,2024-05-13T10:16:00
Trichy-2,C0050-B001,345,68.87,4,2024-05-13T13:03:00
Trichy-2,C0050-B002,790,69.57,12,2024-05-13T15:24:00
Trichy-2,C0050-B003,660,63.56,16,2024-05-13T08:54:00
Trichy-2,C0050-B004,568,60.21,23,2024-05-13T17:06:00
Trichy-2,C0050-B005,592,64.52,30,2024-05-13T13:17:00
Trichy-2,C0050-B006,559,66.31,11,2024-05-13T17:22:00
Trichy-2,C0050-B007,520,57.12,9,2024-05-13T11:31:00
Trichy-2,C0050-B008,784,66.74,12,2024-05-13T15:48:00
Trichy-2,C0050-B009,647,61.01,15,2024-05-13T17:33:00
Trichy-2,C0050-B010,384,69.11,18,2024-05-13T10:44:00
Trichy-2,C0050-B011,962,74.06,42,2024-05-13T16:42:00
Trichy-2,C0050-B012,650,74.98,27,2024-05-13T13:00:00
Trichy-2,C0050-B013,864,69.93,30,2024-05-13T12:22:00
Trichy-2,C0050-B014,634,66.01,14,2024-05-13T17:29:00
Trichy-2,C0050-B015,1062,67.92,15,2024-05-13T17:45:00
Trichy-2,C0050-B016,591,66.92,31,2024-05-13T16:45:00
Trichy-2,C0050-B017,803,65.64,5,2024-05-13T16:19:00
Trichy-2,C0050-B018,1222,80.8,60,2024-05-13T15:38:00
Trichy-2,C0050-B019,655,58.94,39,2024-05-13T08:16:00
Trichy-2,C0050-B020,716,65.21,27,2024-05-13T07:36:00
Trichy-2,C0050-B021,780,65.74,22,2024-05-13T17:20:00
Trichy-2,C0050-B022,419,63.62,14,2024-05-13T13:57:00
Trichy-2,C0050-B023,847,80.25,29,2024-05-13T10:43:00
Trichy-2,C0050-B024,1017,68.82,8,2024-05-13T08:52:00
Trichy-2,C0050-B025,591,70.8,3,2024-05-13T15:18:00
Trichy-2,C0050-B026,459,68.12,7,2024-05-13T16:43:00
Trichy-2,C0050-B027,758,71.63,29,2024-05-13T10:12:00
Trichy-2,C0050-B028,832,65.77,49,2024-05-13T07:02:00
Trichy-2,C0050-B029,789,65.07,6,2024-05-13T09:36:00
Trichy-2,C0050-B030,988,70.04,17,2024-05-13T12:32:00
Trichy-2,C0050-B031,721,54.75,42,2024-05-13T14:47:00
Trichy-2,C0050-B032,782,63.74,25,2024-05-13T08:01:00
Trichy-2,C0050-B033,622,59.73,35,2024-05-13T07:04:00
Trichy-2,C0050-B034,705,63.77,7,2024-05-13T11:13:00
Trichy-2,C0050-B035,1010,85.04,25,2024-05-13T07:28:00
Trichy-3,C0051-B001,731,63.18,29,2024-05-13T15:08:00
Trichy-3,C0051-B002,630,56.02,32,2024-05-13T12:56:00
Trichy-3,C0051-B003,698,62.73,36,2024-05-13T17:29:00
Trichy-3,C0051-B004,675,62.57,4,2024-05-13T09:12:00
Trichy-3,C0051-B005,558,61.2,13,2024-05-13T11:37:00
Trichy-3,C0051-B006,638,56.88,22,2024-05-13T11:53:00
Trichy-3,C0051-B007,624,60.07,25,2024-05-13T17:29:00
Trichy-3,C0051-B008,1122,74.09,16,2024-05-13T13:09:00
Trichy-3,C0051-B009,920,72.3,25,2024-05-13T17:59:00
Trichy-3,C0051-B010,687,61.3,13,2024-05-13T07:21:00
Trichy-3,C0051-B011,865,67.07,18,2024-05-13T09:08:00
Trichy-3,C0051-B012,1005,73.53,38,2024-05-13T13:09:00
Trichy-3,C0051-B013,398,44.49,20,2024-05-13T08:59:00
Trichy-3,C0051-B014,767,67.88,38,2024-05-13T14:11:00
Trichy-3,C0051-B015,776,71.15,11,2024-05-13T12:19:00
Trichy-3,C0051-B016,703,61.46,30,2024-05-13T11:24:00
Trichy-3,C0051-B017,528,60.89,5,2024-05-13T16:58:00
Trichy-3,C0051-B018,743,74.33,12,2024-05-13T10:18:00
Trichy-3,C0051-B019,670,53.15,26,2024-05-13T11:15:00
Trichy-3,C0051-B020,621,54.98,6,2024-05-13T11:48:00
Trichy-3,C0051-B021,356,55.06,12,2024-05-13T17:32:00
Trichy-3,C0051-B022,634,62.23,5,2024-05-13T13:04:00
Trichy-3,C0051-B023,916,61.65,14,2024-05-13T14:21:00
Trichy-3,C0051-B024,505,63.4,20,2024-05-13T17:56:00
Trichy-3,C0051-B025,537,58.22,5,2024-05-13T08:14:00
Trichy-3,C0051-B026,625,55.27,27,2024-05-13T15:22:00
Trichy-3,C0051-B027,524,63.46,4,2024-05-13T08:58:00
Trichy-3,C0051-B028,941,58.29,32,2024-05-13T08:05:00
Trichy-3,C0051-B029,695,64.96,10,2024-05-13T13:10:00
Trichy-3,C0051-B030,324,58.93,8,2024-05-13T16:15:00
Trichy-3,C0051-B031,855,66.03,23,2024-05-13T10:16:00
Trichy-3,C0051-B032,699,64.4,22,2024-05-13T16:20:00
Trichy-3,C0051-B033,584,60.85,21,2024-05-13T13:08:00
Trichy-3,C0051-B034,751,68.36,18,2024-05-13T09:02:00
Trichy-3,C0051-B035,1077,61.87,54,2024-05-13T12:33:00
Trichy-4,C0052-B001,713,60.08,9,2024-05-13T16:24:00
Trichy-4,C0052-B002,640,64.13,35,2024-05-13T07:21:00
Trichy-4,C0052-B003,579,70.28,29,2024-05-13T10:57:00
Trichy-4,C0052-B004,850,65.29,15,2024-05-13T11:31:00
Trichy-4,C0052-B005,632,64.58,4,2024-05-13T11:45:00
Trichy-4,C0052-B006,1020,78.08,42,2024-05-13T10:41:00
Trichy-4,C0052-B007,1070,63.73,48,2024-05-13T11:51:00
Trichy-4,C0052-B008,589,62.05,11,2024-05-13T08:02:00
Trichy-4,C0052-B009,847,62.58,35,2024-05-13T14:53:00
Trichy-4,C0052-B010,743,65.15,17,2024-05-13T08:53:00
Trichy-4,C0052-B011,837,61.88,29,2024-05-13T14:36:00
Trichy-4,C0052-B012,821,67.5,7,2024-05-13T13:49:00
Trichy-4,C0052-B013,759,68.13,40,2024-05-13T11:26:00
Trichy-4,C0052-B014,502,66.63,5,2024-05-13T13:02:00
Trichy-4,C0052-B015,583,61.51,34,2024-05-13T14:59:00
Trichy-4,C0052-B016,594,66.01,9,2024-05-13T12:54:00
Trichy-4,C0052-B017,1114,80.02,38,2024-05-13T17:11:00
Trichy-4,C0052-B018,542,48.1,16,2024-05-13T09:03:00
Trichy-4,C0052-B019,682,62.01,10,2024-05-13T12:16:00
Trichy-4,C0052-B020,787,63.18,18,2024-05-13T13:17:00
Trichy-4,C0052-B021,726,64.21,23,2024-05-13T10:15:00
Trichy-4,C0052-B022,441,66.27,23,2024-05-13T11:35:00
Trichy-4,C0052-B023,820,64.12,21,2024-05-13T10:55:00
Trichy-4,C0052-B024,776,73.53,32,2024-05-13T13:13:00
Trichy-4,C0052-B025,687,60.28,19,2024-05-13T12:31:00
Trichy-4,C0052-B026,590,58.28,23,2024-05-13T07:13:00
Trichy-4,C0052-B027,807,64.31,15,2024-05-13T11:11:00
Trichy-4,C0052-B028,522,59.96,20,2024-05-13T08:48:00
Trichy-4,C0052-B029,1027,73.45,53,2024-05-13T09:43:00
Trichy-4,C0052-B030,994,62.73,35,2024-05-13T16:53:00
Trichy-4,C0052-B031,1070,86.01,10,2024-05-13T08:46:00
Trichy-4,C0052-B032,381,59.32,8,2024-05-13T13:40:00
Trichy-4,C0052-B033,733,61.41,6,2024-05-13T10:38:00
Trichy-4,C0052-B034,543,66.63,17,2024-05-13T07:30:00
Trichy-4,C0052-B035,391,63.91,7,2024-05-13T10:47:00
Lucknow-1,C0053-B001,612,66.45,35,2024-05-13T16:40:00
Lucknow-1,C0053-B002,784,64.86,41,2024-05-13T15:45:00
Lucknow-1,C0053-B003,643,68.7,14,2024-05-13T08:11:00
Lucknow-1,C0053-B004,667,58.59,17,2024-05-13T17:33:00
Lucknow-1,C0053-B005,698,57.75,20,2024-05-13T11:09:00
Lucknow-1,C0053-B006,760,66.74,13,2024-05-13T16:46:00
Lucknow-1,C0053-B007,906,66.34,13,2024-05-13T15:37:00
Lucknow-1,C0053-B008,903,66.28,5,2024-05-13T08:14:00
Lucknow-1,C0053-B009,784,79.02,36,2024-05-13T14:14:00
Lucknow-1,C0053-B010,830,60.73,14,2024-05-13T11:52:00
Lucknow-1,C0053-B011,507,65.59,11,2024-05-13T12:11:00
Lucknow-1,C0053-B012,782,67.44,22,2024-05-13T16:30:00
Lucknow-1,C0053-B013,707,62.76,42,2024-05-13T12:50:00
Lucknow-1,C0053-B014,657,64.44,34,2024-05-13T08:50:00
Lucknow-1,C0053-B015,878,59.06,22,2024-05-13T17:12:00
Lucknow-1,C0053-B016,896,63.36,15,2024-05-13T14:13:00
Lucknow-1,C0053-B017,689,61.62,33,2024-05-13T10:39:00
Lucknow-1,C0053-B018,851,68.18,39,2024-05-13T15:02:00
Lucknow-1,C0053-B019,484,65.14,27,2024-05-13T09:49:00
Lucknow-1,C0053-B020,580,74.88,7,2024-05-13T16:25:00
Lucknow-1,C0053-B021,720,63.13,14,2024-05-13T13:01:00
Lucknow-1,C0053-B022,699,66.0,18,2024-05-13T10:19:00
Lucknow-1,C0053-B023,647,68.28,31,2024-05-13T16:10:00
Lucknow-1,C0053-B024,796,59.69,6,2024-05-13T16:46:00
Lucknow-1,C0053-B025,828,64.81,29,2024-05-13T16:27:00
Lucknow-1,C0053-B026,876,72.18,43,2024-05-13T09:22:00
Lucknow-1,C0053-B027,536,64.83,25,2024-05-13T07:59:00
Lucknow-1,C0053-B028,673,63.57,25,2024-05-13T13:07:00
Lucknow-1,C0053-B029,489,62.95,14,2024-05-13T17:29:00
Lucknow-1,C0053-B030,795,71.65,27,2024-05-13T15:35:00
Lucknow-1,C0053-B031,825,68.16,34,2024-05-13T08:41:00
Lucknow-1,C0053-B032,807,65.09,17,2024-05-13T07:14:00
Lucknow-1,C0053-B033,719,77.33,20,2024-05-13T17:07:00
Lucknow-1,C0053-B034,417,70.12,14,2024-05-13T09:40:00
Lucknow-1,C0053-B035,650,60.73,20,2024-05-13T07:12:00
Lucknow-2,C0054-B001,515,58.6,9,2024-05-13T11:39:00
Lucknow-2,C0054-B002,646,51.25,7,2024-05-13T12:22:00
Lucknow-2,C0054-B003,462,51.84,2,2024-05-13T07:22:00
Lucknow-2,C0054-B004,554,55.83,21,2024-05-13T11:59:00
Lucknow-2,C0054-B005,552,50.24,29,2024-05-13T17:58:00
Lucknow-2,C0054-B006,791,57.58,40,2024-05-13T15:16:00
Lucknow-2,C0054-B007,767,58.79,25,2024-05-13T12:13:00
Lucknow-2,C0054-B008,773,60.6,29,2024-05-13T14:54:00
Lucknow-2,C0054-B009,694,60.54,20,2024-05-13T09:39:00
Lucknow-2,C0054-B010,850,60.81,49,2024-05-13T10:58:00
Lucknow-2,C0054-B011,633,49.6,24,2024-05-13T14:33:00
Lucknow-2,C0054-B012,689,51.95,14,2024-05-13T16:51:00
Lucknow-2,C0054-B013,589,59.53,34,2024-05-13T13:08:00
Lucknow-2,C0054-B014,685,52.09,15,2024-05-13T17:21:00
Lucknow-2,C0054-B015,831,60.74,40,2024-05-13T08:58:00
Lucknow-2,C0054-B016,743,52.38,5,2024-05-13T15:23:00
Lucknow-2,C0054-B017,571,49.71,32,2024-05-13T10:12:00
Lucknow-2,C0054-B018,730,56.56,23,2024-05-13T12:13:00
Lucknow-2,C0054-B019,546,46.27,32,2024-05-13T15:45:00
Lucknow-2,C0054-B020,536,54.2,6,2024-05-13T09:04:00
Lucknow-2,C0054-B021,677,58.31,15,2024-05-13T07:55:00
Lucknow-2,C0054-B022,620,49.33,10,2024-05-13T17:25:00
Lucknow-2,C0054-B023,633,65.37,15,2024-05-13T10:29:00
Lucknow-2,C0054-B024,909,70.3,13,2024-05-13T17:00:00
Lucknow-2,C0054-B025,622,59.04,25,2024-05-13T14:11:00
Lucknow-2,C0054-B026,742,57.21,12,2024-05-13T07:51:00
Lucknow-2,C0054-B027,458,49.31,7,2024-05-13T13:19:00
Lucknow-2,C0054-B028,609,50.74,18,2024-05-13T07:09:00
Lucknow-2,C0054-B029,745,52.36,7,2024-05-13T13:31:00
Lucknow-2,C0054-B030,434,53.73,21,2024-05-13T15:27:00
Lucknow-2,C0054-B031,444,66.24,21,2024-05-13T14:40:00
Lucknow-2,C0054-B032,574,63.68,9,2024-05-13T14:48:00
Lucknow-2,C0054-B033,749,56.03,14,2024-05-13T09:46:00
Lucknow-2,C0054-B034,639,54.49,33,2024-05-13T17:36:00
Lucknow-2,C0054-B035,637,52.44,31,2024-05-13T08:23:00
Lucknow-3,C0055-B001,582,50.78,3,2024-05-13T10:26:00
Lucknow-3,C0055-B002,401,52.45,7,2024-05-13T12:22:00
Lucknow-3,C0055-B003,604,55.72,11,2024-05-13T17:42:00
Lucknow-3,C0055-B004,417,53.22,13,2024-05-13T07:48:00
Lucknow-3,C0055-B005,321,55.73,4,2024-05-13T14:33:00
Lucknow-3,C0055-B006,955,65.59,55,2024-05-13T16:08:00
Lucknow-3,C0055-B007,465,48.08,15,2024-05-13T10:04:00
Lucknow-3,C0055-B008,478,55.05,20,2024-05-13T12:01:00
Lucknow-3,C0055-B009,608,52.69,6,2024-05-13T10:08:00
Lucknow-3,C0055-B010,339,61.7,7,2024-05-13T10:16:00
Lucknow-3,C0055-B011,659,56.17,27,2024-05-13T15:47:00
Lucknow-3,C0055-B012,521,55.89,25,2024-05-13T10:24:00
Lucknow-3,C0055-B013,653,62.46,5,2024-05-13T12:40:00
Lucknow-3,C0055-B014,673,57.3,21,2024-05-13T12:07:00
Lucknow-3,C0055-B015,561,54.06,31,2024-05-13T14:22:00
Lucknow-3,C0055-B016,641,51.75,30,2024-05-13T16:14:00
Lucknow-3,C0055-B017,553,49.42,23,2024-05-13T13:33:00
Lucknow-3,C0055-B018,714,56.51,27,2024-05-13T16:13:00
Lucknow-3,C0055-B019,640,51.18,4,2024-05-13T16:25:00
Lucknow-3,C0055-B020,689,52.72,21,2024-05-13T15:12:00
Lucknow-3,C0055-B021,724,62.31,21,2024-05-13T08:54:00
Lucknow-3,C0055-B022,524,54.17,18,2024-05-13T09:02:00
Lucknow-3,C0055-B023,370,51.84,20,2024-05-13T07:46:00
Lucknow-3,C0055-B024,613,73.05,25,2024-05-13T15:23:00
Lucknow-3,C0055-B025,548,55.26,9,2024-05-13T09:37:00
Lucknow-3,C0055-B026,454,42.47,15,2024-05-13T16:53:00
Lucknow-3,C0055-B027,653,65.42,17,2024-05-13T14:06:00
Lucknow-3,C0055-B028,665,54.43,37,2024-05-13T07:23:00
Lucknow-3,C0055-B029,367,47.03,12,2024-05-13T15:25:00
Lucknow-3,C0055-B030,424,43.93,16,2024-05-13T10:39:00
Lucknow-3,C0055-B031,585,55.82,30,2024-05-13T09:50:00
Lucknow-3,C0055-B032,567,52.81,3,2024-05-13T10:07:00
Lucknow-3,C0055-B033,454,55.26,11,2024-05-13T16:28:00
Lucknow-3,C0055-B034,604,55.04,16,2024-05-13T15:15:00
Lucknow-3,C0055-B035,657,56.97,20,2024-05-13T15:41:00
Lucknow-4,C0056-B001,379,51.81,12,2024-05-13T17:47:00
Lucknow-4,C0056-B002,743,63.19,35,2024-05-13T09:55:00
Lucknow-4,C0056-B003,687,53.74,16,2024-05-13T09:23:00
Lucknow-4,C0056-B004,503,61.27,2,2024-05-13T07:42:00
Lucknow-4,C0056-B005,628,61.12,33,2024-05-13T09:41:00
Lucknow-4,C0056-B006,695,52.98,19,2024-05-13T12:45:00
Lucknow-4,C0056-B007,609,53.41,9,2024-05-13T10:42:00
Lucknow-4,C0056-B008,541,62.26,20,2024-05-13T09:27:00
Lucknow-4,C0056-B009,757,69.33,20,2024-05-13T17:49:00
Lucknow-4,C0056-B010,682,56.1,21,2024-05-13T15:18:00
Lucknow-4,C0056-B011,519,45.78,25,2024-05-13T09:19:00
Lucknow-4,C0056-B012,468,54.01,26,2024-05-13T08:36:00
Lucknow-4,C0056-B013,600,52.17,13,2024-05-13T13:11:00
Lucknow-4,C0056-B014,524,53.62,15,2024-05-13T15:13:00
Lucknow-4,C0056-B015,570,56.16,32,2024-05-13T11:18:00
Lucknow-4,C0056-B016,854,57.98,50,2024-05-13T14:34:00
Lucknow-4,C0056-B017,652,50.28,13,2024-05-13T10:20:00
Lucknow-4,C0056-B018,413,58.21,7,2024-05-13T15:59:00
Lucknow-4,C0056-B019,778,57.48,11,2024-05-13T12:57:00
Lucknow-4,C0056-B020,413,51.5,3,2024-05-13T17:50:00
Lucknow-4,C0056-B021,730,51.37,29,2024-05-13T10:55:00
Lucknow-4,C0056-B022,801,59.71,9,2024-05-13T14:13:00
Lucknow-4,C0056-B023,562,55.74,16,2024-05-13T12:08:00
Lucknow-4,C0056-B024,437,51.61,3,2024-05-13T14:33:00
Lucknow-4,C0056-B025,543,61.33,18,2024-05-13T12:09:00
Lucknow-4,C0056-B026,842,61.7,17,2024-05-13T08:32:00
Lucknow-4,C0056-B027,699,59.61,19,2024-05-13T08:51:00
Lucknow-4,C0056-B028,701,60.12,4,2024-05-13T08:10:00
Lucknow-4,C0056-B029,621,54.59,20,2024-05-13T12:11:00
Lucknow-4,C0056-B030,627,55.54,15,2024-05-13T15:30:00
Lucknow-4,C0056-B031,732,60.05,41,2024-05-13T16:38:00
Lucknow-4,C0056-B032,600,53.02,11,2024-05-13T08:02:00
Lucknow-4,C0056-B033,702,54.65,25,2024-05-13T11:46:00
Lucknow-4,C0056-B034,774,51.37,6,2024-05-13T12:22:00
Lucknow-4,C0056-B035,638,65.83,28,2024-05-13T13:12:00
Kanpur-1,C0057-B001,820,67.84,33,2024-05-13T12:02:00
Kanpur-1,C0057-B002,969,78.14,25,2024-05-13T08:18:00
Kanpur-1,C0057-B003,662,66.63,21,2024-05-13T14:42:00
Kanpur-1,C0057-B004,1038,80.55,34,2024-05-13T12:56:00
Kanpur-1,C0057-B005,509,57.09,27,2024-05-13T17:12:00
Kanpur-1,C0057-B006,925,85.79,30,2024-05-13T08:55:00
Kanpur-1,C0057-B007,1104,76.89,11,2024-05-13T07:26:00
Kanpur-1,C0057-B008,922,66.58,46,2024-05-13T17:04:00
Kanpur-1,C0057-B009,726,67.85,36,2024-05-13T12:12:00
Kanpur-1,C0057-B010,663,72.95,37,2024-05-13T07:40:00
Kanpur-1,C0057-B011,669,60.88,18,2024-05-13T08:53:00
Kanpur-1,C0057-B012,590,60.41,9,2024-05-13T12:22:00
Kanpur-1,C0057-B013,859,65.87,34,2024-05-13T14:34:00
Kanpur-1,C0057-B014,1039,68.82,9,2024-05-13T16:27:00
Kanpur-1,C0057-B015,843,66.17,4,2024-05-13T09:23:00
Kanpur-1,C0057-B016,817,65.14,40,2024-05-13T07:02:00
Kanpur-1,C0057-B017,657,71.27,26,2024-05-13T07:55:00
Kanpur-1,C0057-B018,1099,70.09,14,2024-05-13T09:02:00
Kanpur-1,C0057-B019,622,66.82,16,2024-05-13T14:11:00
Kanpur-1,C0057-B020,822,65.24,9,2024-05-13T07:32:00
Kanpur-1,C0057-B021,887,79.87,32,2024-05-13T17:51:00
Kanpur-1,C0057-B022,407,57.37,8,2024-05-13T08:40:00
Kanpur-1,C0057-B023,585,63.24,33,2024-05-13T13:21:00
Kanpur-1,C0057-B024,741,78.93,16,2024-05-13T09:00:00
Kanpur-1,C0057-B025,485,59.46,12,2024-05-13T08:25:00
Kanpur-1,C0057-B026,610,66.91,6,2024-05-13T11:42:00
Kanpur-1,C0057-B027,992,77.93,50,2024-05-13T17:28:00
Kanpur-1,C0057-B028,866,66.72,7,2024-05-13T12:05:00
Kanpur-1,C0057-B029,1009,84.79,44,2024-05-13T15:21:00
Kanpur-1,C0057-B030,833,69.4,18,2024-05-13T07:23:00
Kanpur-1,C0057-B031,452,61.82,5,2024-05-13T16:07:00
Kanpur-1,C0057-B032,956,79.01,24,2024-05-13T10:20:00
Kanpur-1,C0057-B033,809,72.57,27,2024-05-13T17:11:00
Kanpur-1,C0057-B034,837,77.42,7,2024-05-13T15:40:00
Kanpur-1,C0057-B035,904,66.1,26,2024-05-13T13:06:00
Kanpur-2,C0058-B001,700,57.48,27,2024-05-13T13:54:00
Kanpur-2,C0058-B002,718,64.22,11,2024-05-13T17:27:00
Kanpur-2,C0058-B003,699,60.12,18,2024-05-13T15:27:00
Kanpur-2,C0058-B004,616,63.07,6,2024-05-13T17:57:00
Kanpur-2,C0058-B005,645,51.94,28,2024-05-13T11:51:00
Kanpur-2,C0058-B006,488,57.73,13,2024-05-13T08:36:00
Kanpur-2,C0058-B007,484,66.41,26,2024-05-13T12:27:00
Kanpur-2,C0058-B008,510,62.43,29,2024-05-13T11:05:00
Kanpur-2,C0058-B009,660,62.03,30,2024-05-13T15:28:00
Kanpur-2,C0058-B010,952,74.91,6,2024-05-13T17:50:00
Kanpur-2,C0058-B011,677,65.27,25,2024-05-13T09:21:00
Kanpur-2,C0058-B012,682,51.62,23,2024-05-13T17:03:00
Kanpur-2,C0058-B013,705,74.51,6,2024-05-13T13:10:00
Kanpur-2,C0058-B014,638,59.94,17,2024-05-13T07:26:00
Kanpur-2,C0058-B015,588,68.29,31,2024-05-13T15:12:00
Kanpur-2,C0058-B016,647,63.58,17,2024-05-13T15:25:00
Kanpur-2,C0058-B017,394,60.28,18,2024-05-13T16:55:00
Kanpur-2,C0058-B018,671,60.78,20,2024-05-13T16:44:00
Kanpur-2,C0058-B019,784,63.58,44,2024-05-13T15:19:00
Kanpur-2,C0058-B020,482,60.67,6,2024-05-13T12:26:00
Kanpur-2,C0058-B021,765,62.52,36,2024-05-13T17:21:00
Kanpur-2,C0058-B022,549,70.76,13,2024-05-13T11:23:00
Kanpur-2,C0058-B023,856,62.1,28,2024-05-13T17:48:00
Kanpur-2,C0058-B024,749,69.04,9,2024-05-13T13:43:00
Kanpur-2,C0058-B025,785,61.29,18,2024-05-13T13:34:00
Kanpur-2,C0058-B026,445,60.3,10,2024-05-13T12:46:00
Kanpur-2,C0058-B027,903,70.51,19,2024-05-13T08:23:00
Kanpur-2,C0058-B028,758,61.03,20,2024-05-13T12:29:00
Kanpur-2,C0058-B029,691,61.54,30,2024-05-13T07:40:00
Kanpur-2,C0058-B030,856,62.09,11,2024-05-13T17:50:00
Kanpur-2,C0058-B031,720,50.99,10,2024-05-13T17:21:00
Kanpur-2,C0058-B032,797,61.18,18,2024-05-13T17:50:00
Kanpur-2,C0058-B033,609,61.35,19,2024-05-13T07:28:00
Kanpur-2,C0058-B034,691,68.5,16,2024-05-13T17:48:00
Kanpur-2,C0058-B035,678,59.59,30,2024-05-13T17:56:00
Kanpur-3,C0059-B001,712,69.74,14,2024-05-13T15:26:00
Kanpur-3,C0059-B002,881,71.7,29,2024-05-13T14:47:00
Kanpur-3,C0059-B003,837,69.58,36,2024-05-13T12:53:00
Kanpur-3,C0059-B004,553,58.18,26,2024-05-13T12:25:00
Kanpur-3,C0059-B005,405,48.97,21,2024-05-13T12:06:00
Kanpur-3,C0059-B006,487,58.74,20,2024-05-13T08:19:00
Kanpur-3,C0059-B007,661,68.88,28,2024-05-13T13:37:00
Kanpur-3,C0059-B008,642,66.83,27,2024-05-13T14:01:00
Kanpur-3,C0059-B009,737,58.26,28,2024-05-13T15:39:00
Kanpur-3,C0059-B010,785,67.68,39,2024-05-13T13:00:00
Kanpur-3,C0059-B011,424,68.2,18,2024-05-13T12:14:00
Kanpur-3,C0059-B012,1023,75.4,17,2024-05-13T17:49:00
Kanpur-3,C0059-B013,739,77.08,25,2024-05-13T08:30:00
Kanpur-3,C0059-B014,783,68.91,31,2024-05-13T11:17:00
Kanpur-3,C0059-B015,588,59.97,4,2024-05-13T09:02:00
Kanpur-3,C0059-B016,875,66.44,29,2024-05-13T07:14:00
Kanpur-3,C0059-B017,727,63.53,10,2024-05-13T10:47:00
Kanpur-3,C0059-B018,679,63.44,34,2024-05-13T09:05:00
Kanpur-3,C0059-B019,640,74.39,13,2024-05-13T08:26:00
Kanpur-3,C0059-B020,817,66.76,48,2024-05-13T07:07:00
Kanpur-3,C0059-B021,766,59.9,25,2024-05-13T12:58:00
Kanpur-3,C0059-B022,631,65.13,22,2024-05-13T10:22:00
Kanpur-3,C0059-B023,865,64.06,8,2024-05-13T10:54:00
Kanpur-3,C0059-B024,724,58.23,40,2024-05-13T17:15:00
Kanpur-3,C0059-B025,1080,89.95,6,2024-05-13T07:40:00
Kanpur-3,C0059-B026,638,62.38,34,2024-05-13T13:31:00
Kanpur-3,C0059-B027,676,76.16,19,2024-05-13T12:01:00
Kanpur-3,C0059-B028,598,63.82,20,2024-05-13T12:54:00
Kanpur-3,C0059-B029,694,62.04,26,2024-05-13T14:57:00
Kanpur-3,C0059-B030,929,70.77,5,2024-05-13T11:27:00
Kanpur-3,C0059-B031,536,55.26,31,2024-05-13T09:11:00
Kanpur-3,C0059-B032,804,56.15,40,2024-05-13T15:07:00
Kanpur-3,C0059-B033,577,52.68,30,2024-05-13T16:51:00
Kanpur-3,C0059-B034,894,78.08,26,2024-05-13T15:31:00
Kanpur-3,C0059-B035,623,68.49,34,2024-05-13T12:00:00
Kanpur-4,C0060-B001,890,66.47,14,2024-05-13T16:12:00
Kanpur-4,C0060-B002,487,59.12,22,2024-05-13T17:37:00
Kanpur-4,C0060-B003,644,69.01,13,2024-05-13T16:06:00
Kanpur-4,C0060-B004,185,61.92,3,2024-05-13T13:29:00
Kanpur-4,C0060-B005,483,52.36,2,2024-05-13T12:44:00
Kanpur-4,C0060-B006,441,57.68,5,2024-05-13T12:35:00
Kanpur-4,C0060-B007,791,65.34,23,2024-05-13T12:42:00
Kanpur-4,C0060-B008,727,75.54,21,2024-05-13T11:35:00
Kanpur-4,C0060-B009,513,58.6,8,2024-05-13T10:57:00
Kanpur-4,C0060-B010,777,65.98,37,2024-05-13T11:00:00
Kanpur-4,C0060-B011,993,68.96,50,2024-05-13T15:01:00
Kanpur-4,C0060-B012,475,60.03,24,2024-05-13T12:32:00
Kanpur-4,C0060-B013,758,65.17,15,2024-05-13T13:19:00
